OrderID,OrderDate,CustomerName,Country,Email,ProductID,ProductName,Category,UnitPrice,Quantity,SalesRep,PaymentMethod,DiscountCode,OrderSource,Notes
14005,11-Oct-24,,Rwanda,unknown@hotmail.com,P014,Shorts,Footwear,62.57,2,charles,Mpesa,,,manual entry
10739,09/03/2025,Sam Doe,uganda,sam.doe@hotmail.com,P021,Sunglass Case,Footwear,50.53,3,,,NEW10,web,N/A
10653,27-Jul-25,Brian Karanja,Tanzania,brian.karanja@email.com,P011,Dress,apparel,59.57,1,charles,Debit,SUMMER,web,customer called in
14483,15-Aug-25,Esther 'Z' Mugabe,S. Sudan,esther.z.mugabe@urban-threads.com,P005,T-shirt,clothes,110.09,1,,Credit Card,,mobile,ordered twice
11207,13/06/2024,M. Mutiso,South Sudan,m..mutiso@gmail.com,P003,Hoodie,Footwear ,37.22,1,TEAM_A,,null,affiliate,N/A
10966,03/04/2025,,Kenia,unknown@gmail.com,P016,Backpack,Accessory,76.33,1,,Cash,NEW10,,manual entry
10406,17/02/2026,lilian mwase,Kenia,lilian.mwase@urban-threads.com,P013,Blazer,Apparrel,18.78,1,,mpesa,,mobile,
13408,08/04/2024,Peter 'C' Mutiso,South Sudan,peter.c.mutiso@hotmail.com,P011,Dress,apparel,59.57,1,charles,Debit,null,,ordered twice
11581,03/07/2025,sam mwangi,Kenya,,P009,Scarf,Apparel,20.66,1,,mpesa,null,STORE,REFUND
12442,28-Jan-24,paul okoth,South Sudan,paul.okoth@email.com,P002,Sneakers,Apparel,86.72,1,,Mpesa,,Web,manual entry
11546,08/09/2024,Brian Kamau,KEN,brian.kamau@mail,P006,Running Shoes,clothes,116.45,1,TEAM_A,bank transfer,NEW10,mobile,??
11099,23/02/2024,Tom Karanja,S. Sudan,tom.karanja@mail,P005,T-shirt,clothes,110.09,3,,mpesa,,stores,N/A
10710,22-Apr-25,Paul Otieno,kenya,paul.otieno@gmailcom,P013,Blazer,Apparrel,18.78,1,Alice M.,Cash,NEW10,affiliate,REFUND
13919,18/08/2024,peter SAID,Burundi,,P007,Belt,apparel,44.04,2,Bob_Sales,Credit Card,null,Web,duplicate row
10365,26/03/2024,Amina Mutiso,S. Sudan,amina.mutiso@hotmail.com,P024,Sandals,apparel,48.32,1,Alice M.,Credit Card,NEW10,STORE,N/A
14579,26/02/2025,Linda 'C' Otieno,Tanz,linda.c.otieno@mail,P006,Running Shoes,clothes,116.45,1,charles,mpesa,,mobile,N/A
12943,19/07/2025,Jane Mensah,KEN,jane.mensah@mail,P008,Jeans,Footwear,112.3,1,Bob_Sales,Credit Card,,Web,
14557,2025-13-40,S. Mutiso,Rwanda,s..mutiso@email.com,P019,Earrings,Accessories,-43.66,1,charles,bank transfer,null,stores,N/A
13862,04/11/2024,Lydia Mensah,Tanz,lydia.mensah@urbanthreads.co,P019,Earrings,Accessories,-43.66,1,Alice M.,Credit Card,NEW10,stores,giftwrap
13780,,Lydia Otieno,Uganda,lydia.otieno@hotmail.com,P021,Sunglass Case,Footwear,50.53,1,,Cash,,,manual entry
13393,30/03/2024,Amina 'B' Mwangi,Rwanda,amina.b.mwangi@urbanthreads.co,P021,Sunglass Case,Footwear,50.53,1,TEAM_A,,,STORE,
12798,06/02/2024,B. Otieno,Burundi,b..otieno@urban-threads.com,P029,Active Shorts,Apparel,27.63,1,Alice M.,,null,affiliate,N/A
13286,,Brian 'B' Ibrahim,Uga,brian.b.ibrahim@email.com,P003,Hoodie,Footwear ,37.22,1,Bob_Sales,mpesa,SUMMER,affiliate,
12857,29/11/2024,Noah Mutiso,rwanda,noah.mutiso@mail,P012,Skirt,Footwear,38.53,2,Bob_Sales,Credit Card,,stores,REFUND
10572,05/01/2024,Grace 'D' Kim,S. Sudan,grace.d.kim@urban-threads.com,P027,Sports Tee,Clothing,28.49,1,Bob_Sales,,,affiliate,
13324,15/09/2024,S. Otieno,Kenia,s..otieno@mail.,P025,Windbreaker,apparel,90.77,1,Bob_Sales,unknown,,mobile,
11754,18/01/2025,david KARANJA,uganda,david.karanja@urbanthreads.co,P025,Windbreaker,apparel,90.77,1,charles,mpesa,NEW10,,duplicate row
14228,10/12/2023,A. Okoth,KEN,a..okoth@email.com,P030,Ankle Socks,Footwear ,,1,Bob_Sales,unknown,DISC-20,STORE,ordered twice
12318,10/07/2024,Linda Mensah,S. Sudan,linda.mensah@urbanthreads.co,P025,Windbreaker,apparel,90.77,1,charles,Cash,DISC-20,,duplicate row
11421,2025-13-40,Jane Ibrahim,Rw,jane.ibrahim@email.com,P002,Sneakers,Apparel,86.72,1,,Cash,null,affiliate,manual entry
12767,03/08/2025,Peter  'D'  Kamau,KEN,peter..d..kamau@urban-threadscom,P024,Sandals,apparel,48.32,1,Bob_Sales,Mpesa,null,Web,ordered twice
12496,2025-13-40,Owen Karanja,S. Sudan,owen.karanja@email.com,P013,Blazer,Apparrel,18.78,1,TEAM_A,Mpesa,DISC-20,stores,manual entry
11437,03-Jan-25,Fatima 'D' Kamau,Kenia,fatima.d.kamau@gmail.com,P007,Belt,apparel,22.02,1,,Debit,,affiliate,N/A
10341,04/09/2025,Fatima 'B' Okoth,Kenia,fatima.b.okoth@urbanthreads.co,P013,Blazer,Apparrel,,1,,Debit,,stores,REFUND
11049,07/09/2024,Peter Mugabe,Rwanda,peter.mugabe@mail,P005,T-shirt,clothes,110.09,2,TEAM_A,Credit Card,,mobile,??
13430,07-Sep-25,P. Kim,Tanzania ,p..kim@email.com,P012,Skirt,Footwear,38.53,1,Alice M.,bank transfer,NEW10,stores,ordered twice
10411,27/06/2025,brian DOE,Kenya*,brian.doe@hotmail.com,P017,Watch,Accessories,76.48,1,Bob_Sales,mpesa,NEW10,Web,N/A
11325,31/08/2023,Noah Karanja,Tanzania ,noah.karanja@hotmail.com,,,,,-2,,Cash,SUMMER,affiliate,manual entry
10402,13/01/2024,,South Sudan,unknown@email.com,,,,,1,TEAM_A,Debit,DISC-20,stores,manual entry
14474,21/08/2024,Lilian 'B' Mwangi,Tanzania,lilian.b.mwangi@mail,P018,Bracelet,Footwear,113.51,1,,mpesa,SUMMER,affiliate,giftwrap
11465,26/12/2024,David Mensah,S. Sudan,david.mensah@email.com,P028,Leggings,Footwear,28.75,1,TEAM_A,mpesa,,web,manual entry
11102,06/05/2024,Mark Wanjiru,Rw,mark.wanjiru@urban-threads.com,P027,Sports Tee,Clothing,28.49,1,Bob_Sales,mpesa,SUMMER,web,
12953,17/04/2024,T. Mutiso,Rw,t..mutiso@urban-threads.com,P024,Sandals,apparel,48.32,1,TEAM_A,bank transfer,,stores,giftwrap
11884,18/02/2024,Esther Njoroge,Burundi,esther.njoroge@emailcom.,P006,Running Shoes,clothes,232.9,1,TEAM_A,Mpesa,SUMMER,web,promo code used
14418,04/07/2025,lydia SAID,Kenya,lydia.said@urban-threads.com,P018,Bracelet,Footwear,113.51,1,TEAM_A,mpesa,DISC-20,web,N/A
12569,29/05/2025,Noah Mwangi,S. Sudan,noah.mwangi@urban-threads.com,P005,T-shirt,clothes,110.09,4,TEAM_A,mpesa,SUMMER,STORE,
11215,26/03/2025,m. mwase,Burundi,m..mwase@gmailcom,P014,Shorts,Footwear,62.57,1,TEAM_A,Cash,SUMMER,stores,customer called in
11710,22/01/2025,moses KARANJA,S. Sudan,moses.karanja@mail,P029,Active Shorts,Apparel,27.63,1,,mpesa,SUMMER,mobile,ordered twice
12124,30-Apr-24,Peter Said,Kenia,peter.said@gmail.com,P015,Socks,Apparel,83.19,1,,Debit,DISC-20,mobile,N/A
12376,16/01/2024,sam DOE,uganda,,P028,Leggings,Footwear,28.75,1,Bob_Sales,mpesa,null,Web,ordered twice
10663,10/01/2025,Peter Mwangi,rwanda,peter.mwangi@gmail.com,P014,Shorts,Footwear,62.57,-3,Bob_Sales,bank transfer,,mobile,REFUND
11268,2025-13-40,Sam 'Z' Mutiso,kenya,sam.z.mutiso@hotmail.com,,Unknown,,,1,charles,,SUMMER,affiliate,REFUND
14222,21/01/2025,lydia SAID,KEN,lydia.said@mail,P019,Earrings,Accessories,-43.66,1,,Cash,,web,manual entry
11217,10/07/2024,Chloe 'B' Mwangi,rwanda,chloe.b.mwangi@urbanthreads.co,P030,Ankle Socks,Footwear ,83.25,1,Bob_Sales,unknown,,Web,duplicate row
12618,19/03/2024,Moses Kim,Kenya*,moses.kim@hotmail.com,P004,Sunglasses,apparel,80.88,1,charles,bank transfer,NEW10,web,manual entry
12636,25/07/2025,,kenya,unknown@urbanthreads.co,P021,Sunglass Case,Footwear,50.53,2,Bob_Sales,mpesa,null,STORE,
10441,03-Jun-24,J. Doe,kenya,j..doe@urbanthreads.co,P018,Bracelet,Footwear,113.51,0,charles,Debit,SUMMER,web,N/A
10758,09/05/2023,tom KAMAU,South Sudan,,P019,Earrings,Accessories,-43.66,2,,Cash,DISC-20,mobile,REFUND
11041,26/05/2024,Brian 'C' Mutiso,Rwanda,brian.c.mutiso@hotmail.com,P016,Backpack,Accessory,76.33,1,charles,Cash,,stores,??
13443,01/03/2024,Brian Njoroge,Rwanda,brian.njoroge@urbanthreads.co,P020,Necklace,Apparrel,12.82,1,Bob_Sales,Mpesa,SUMMER,STORE,manual entry
10588,28/05/2024,Peter 'C' Mensah,Tanzania,,P011,Dress,apparel,59.57,1,TEAM_A,Credit Card,,Web,N/A
ORDX,Feb 31 2025,????,Ken_ya,noemail,,ghost item,,free,-5,???,,,unknown,garbage
10923,16/12/2024,lydia said,Kenya,lydia.said@hotmail.com.,P001,Denim Jacket,Accessory,139.9,1,charles,Debit,,stores,giftwrap
14578,27/04/2024,Lydia 'Z' Said,Tanzania,lydia.z.said@mail,P016,Backpack,Accessory,76.33,1,Bob_Sales,Debit,DISC-20,web,duplicate row
12612,05/03/2023,tom KARANJA,Burundi,tom.karanja@mail,P024,Sandals,apparel,48.32,2,charles,mpesa,SUMMER,stores,REFUND
12366,24/05/2026,alice KAMAU,kenya,,P016,Backpack,Accessory,76.33,2,Bob_Sales,mpesa,NEW10,STORE,??
14230,2025-13-40,Alice 'D' Wanjiru,Kenya*,alice.d.wanjiru@gmail.com,P026,Beanie,clothes,6.75,1,charles,Credit Card,DISC-20,stores,customer called in
14112,26/05/2024,john 'd' ibrahim,kenya,john.d.ibrahim@hotmail.com,P028,Leggings,Footwear,287.5,1,Bob_Sales,Debit,DISC-20,web,customer called in
11714,17-Mar-25,S. Njoroge,Tanz,s..njoroge@hotmail.com,P022,Boots,Footwear,10.34,1,,,null,mobile,N/A
10843,16-Jul-25,Noah  Mwangi,uganda,,P008,Jeans,Footwear,112.3,1,charles,Cash,null,mobile,promo code used
12070,01/03/2026,Owen Kim,Tanzania ,owen.kim@urban-threads.com,P006,Running Shoes,clothes,116.45,1,TEAM_A,unknown,null,STORE,REFUND
10932,03-Nov-24,Linda Otieno,Rwanda,linda.otieno@email.com,P019,Earrings,Accessories,-43.66,1,Alice M.,unknown,SUMMER,,manual entry
12559,19/01/2025,David Said,rwanda,david.said@urbanthreads.co,,,,,1,,Debit,DISC-20,,promo code used
12883,04/04/2024,Owen Kamau,KEN,owen.kamau@gmail.com,P010,Cap,Accessory,28.77,2,charles,Mpesa,null,,
14453,,L. Mutiso,uganda,l..mutiso@gmail.com.,P024,Sandals,apparel,48.32,-3,Bob_Sales,Credit Card,,web,N/A
12332,05/05/2024,sophia MUGABE,Rwanda,,P001,Denim Jacket,Accessory,139.9,1,TEAM_A,unknown,DISC-20,affiliate,duplicate row
13576,20-Feb-24,Owen Mwase,Rwanda,owen.mwase@gmailcom,P025,Windbreaker,apparel,90.77,1,Alice M.,unknown,SUMMER,affiliate,
12495,31/07/2026,Alice 'D' Wanjiru,Burundi,alice.d.wanjiru@urban-threads.com,,Unnamed product,,,1,,,SUMMER,web,N/A
13967,12/01/2024,tom KAMAU,Uga,tom.kamau@gmail.com,P020,Necklace,Apparrel,12.82,1,charles,bank transfer,NEW10,mobile,
10118,16-Mar-24,Mary 'B' Ibrahim,rwanda,mary.b.ibrahim@gmail.com,P016,Backpack,Accessory,76.33,1,,Credit Card,NEW10,mobile,duplicate row
???,14/02/2025, ,Tanz.,,,ghost item,,-1,-5,???,unknown,,unknown,duplicate
12840,06-Jun-24,John Okoth,Tanzania,john.okoth@gmail.com,P006,Running Shoes,clothes,116.45,1,TEAM_A,Credit Card,,mobile,ordered twice
13935,19/09/2024,D. Mensah,Rw,d..mensah@urban-threads.com,P027,Sports Tee,Clothing,28.49,1,Alice M.,Mpesa,DISC-20,web,promo code used
12212,,Peter 'Z' Mensah,kenya,peter.z.mensah@mail,P028,Leggings,Footwear,28.75,1,,Debit,NEW10,,ordered twice
10576,28-Mar-25,Moses Mwangi,Tanzania ,moses.mwangi@urbanthreadsco,P004,Sunglasses,apparel,40.44,1,Bob_Sales,Mpesa,,affiliate,customer called in
11430,28/06/2025,Lilian Njoroge,Tanzania ,lilian.njoroge@urbanthreads.co,P003,Hoodie,Footwear ,37.22,1,,Mpesa,SUMMER,stores,giftwrap
11980,08/06/2024,E. Njoroge,Rw,e..njoroge@gmail.com,P024,Sandals,apparel,48.32,1,Bob_Sales,mpesa,DISC-20,mobile,duplicate row
13467,11-Mar-24,Sophia Karanja,KEN,sophia.karanja@urban-threads.com,P002,Sneakers,Apparel,86.72,1,,bank transfer,null,,REFUND
13313,02/02/2025,Peter Mutiso,Rw,peter.mutiso@gmail.com,P022,Boots,Footwear,10.34,1,,Credit Card,,mobile,??
10318,03-Jan-25,linda SAID,Uganda,linda.said@email.com,P024,Sandals,apparel,4.83,1,Bob_Sales,Mpesa,,stores,manual entry
14784,07/07/2025,Mary 'D' Mwangi,Tanzania,mary.d.mwangi@mail,P021,Sunglass Case,Footwear,50.53,1,TEAM_A,Mpesa,DISC-20,,REFUND
13577,15/10/2026,Noah 'D' Wanjiru,KEN,noah.d.wanjiru@urbanthreads.co,P025,Windbreaker,apparel,90.77,1,,Mpesa,,mobile,giftwrap
11084,,Noah 'D' Wanjiru,uganda,noah.d.wanjiru@mail,P025,Windbreaker,apparel,90.77,2,Alice M.,Debit,null,affiliate,customer called in
14499,25/01/2025,Paul Doe,Kenya,paul.doe@hotmail.com,P013,Blazer,Apparrel,18.78,2,TEAM_A,mpesa,,Web,REFUND
10478,23-Nov-24,Moses Wanjiru,Tanz,moses.wanjiru@mail,P030,Ankle Socks,Footwear ,83.25,1,charles,Debit,DISC-20,stores,N/A
13137,28-Jul-24,Fatima Mensah,kenya,fatima.mensah@gmail.com,,,,,1,TEAM_A,,NEW10,,
14303,07/04/2024,Linda Otieno,S. Sudan,linda.otieno@urbanthreads.co,P023,Loafers,Apparel,116.66,2,TEAM_A,,SUMMER,affiliate,REFUND
13955,09/07/2024,Jane 'D' Kim,Uganda,,P027,Sports Tee,Clothing,56.98,1,Alice M.,bank transfer,null,Web,N/A
12311,26/01/2024,Linda Kamau,South Sudan,linda.kamau@gmail.com,P001,Denim Jacket,Accessory,139.9,1,,Debit,DISC-20,web,manual entry
11840,,Mary Mwangi,Rwanda,mary.mwangi@hotmail.com,P021,Sunglass Case,Footwear,50.53,1,TEAM_A,Debit,,stores,N/A
12000,18/07/2024,p..ibrahim@emailcom,South Sudan,P. Ibrahim,P019,Earrings,Accessories,-43.66,1,,Debit,SUMMER,stores,manual entry
12728,29/12/2024,Jane 'Z' Kamau,Tanzania ,jane.z.kamau@hotmail.com,P003,Hoodie,Footwear ,37.22,1,Bob_Sales,Debit,SUMMER,mobile,N/A
13060,25/03/2025,,Kenya*,unknown@email.com,P027,Sports Tee,Clothing,28.49,1,Alice M.,bank transfer,SUMMER,mobile,??
13284,22/09/2024,lydia MUGABE,KEN,,P030,Ankle Socks,Footwear ,83.25,1,,bank transfer,NEW10,,giftwrap
14527,15-Jan-24,N. Mutiso,Rw,n..mutiso@urbanthreads.co,P024,Sandals,apparel,48.32,1,Alice M.,bank transfer,null,STORE,N/A
11702,16/08/2024,lydia WANJIRU,Kenya,lydia.wanjiru@urbanthreads.co,P022,Boots,Footwear,10.34,1,charles,unknown,,web,duplicate row
14554,21/01/2025,L. Ibrahim,Kenya,l..ibrahim@email.com,P002,Sneakers,Apparel,86.72,1,,Debit,null,mobile,customer called in
14042,29/01/2024,esther KAMAU,Tanzania,esther.kamau@urban-threads.com,P022,Boots,Footwear,10.34,1,,,,Web,customer called in
11240,08/12/2024,mark njoroge,Kenya*,mark.njoroge@urbanthreads.co,P024,Sandals,apparel,48.32,1,Bob_Sales,bank transfer,null,STORE,??
13239,30/06/2024,Chloe Kim,Kenia,chloe.kim@urbanthreads.co,,Unknown,,,,Alice M.,bank transfer,SUMMER,stores,customer called in
10895,12/06/2024,Alice Mwase,uganda,alice.mwase@gmail.com,P001,Denim Jacket,Accessory,,3,,Debit,SUMMER,stores,duplicate row
12323,03-May-25,sophia MENSAH,Tanz,sophia.mensah@urbanthreads.co.,P017,Watch,Accessories,76.48,2,Bob_Sales,,,Web,REFUND
12354,29/01/2024,,Uganda,unknown@urbanthreads.co,P003,Hoodie,Footwear ,37.22,1,Bob_Sales,Cash,NEW10,affiliate,customer called in
11982,19/10/2024,P. Kim,Rw,p..kim@mail,P011,Dress,apparel,59.57,1,TEAM_A,Credit Card,DISC-20,STORE,
12749,02/10/2024,Jane  'Z'  Ibrahim,Kenya*,jane..z..ibrahim@mail,P022,Boots,Footwear,10.34,1,Alice M.,Credit Card,SUMMER,affiliate,customer called in
10541,13/03/2025,A. Karanja,South Sudan,,P013,Blazer,Apparrel,18.78,1,TEAM_A,Debit,DISC-20,STORE,ordered twice
12232,06/12/2024,,Uganda,unknown@hotmail.com,P017,Watch,Accessories,76.48,1,,unknown,,STORE,
12654,,P. Ibrahim,uganda,p..ibrahim@urbanthreads.co,P020,Necklace,Apparrel,12.82,1,,Mpesa,SUMMER,mobile,customer called in
10584,21/03/2024,peter mutiso,S. Sudan,peter.mutiso@hotmail.com,P008,Jeans,Footwear,112.3,1,charles,Mpesa,NEW10,affiliate,manual entry
10332,12-Jan-25,moses MUGABE,KEN,moses.mugabe@email.com,P030,Ankle Socks,Footwear ,83.25,1,,bank transfer,SUMMER,Web,customer called in
12499,13/05/2024,Jane  'Z'  Ibrahim,Uganda,jane..z..ibrahim@urbanthreads.co,,misc item,,,1,charles,mpesa,DISC-20,STORE,duplicate row
11197,10/06/2025,paul otieno,Rwanda,paul.otieno@hotmail.com,P028,Leggings,Footwear,28.75,2,TEAM_A,Cash,NEW10,mobile,customer called in
10655,23/11/2024,Noah  'C'  Doe,Uganda,noah..c..doe@email.com,P026,Beanie,clothes,13.49,1,,unknown,null,,N/A
12592,16/02/2025,Moses Njoroge,South Sudan,moses.njoroge@hotmail.com,P009,Scarf,Apparel,20.66,1,TEAM_A,Mpesa,SUMMER,,
13156,21/03/2025,Owen Wanjiru,rwanda,owen.wanjiru@hotmail.com,P029,Active Shorts,Apparel,27.63,2,charles,mpesa,SUMMER,web,
10496,30/07/2025,noah 'c' doe,KEN,noah.c.doe@hotmail.com,P002,Sneakers,Apparel,86.72,1,charles,Credit Card,NEW10,mobile,promo code used
10094,02/07/2024,F. Okoth,Rwanda,f..okoth@gmail.com,P001,Denim Jacket,Accessory,139.9,1,,mpesa,,Web,??
10336,12/10/2025,Mark 'D' Mugabe,South Sudan,mark.d.mugabe@mail,P016,Backpack,Accessory,76.33,1,charles,Mpesa,,mobile,ordered twice
12440,23/05/2024,sam DOE,kenya,sam.doe@urban-threads.com,P011,Dress,apparel,59.57,1,charles,Mpesa,,mobile,ordered twice
11284,14/01/2025,David Karanja,South Sudan,david.karanja@mail,P010,Cap,Accessory,28.77,1,charles,Cash,SUMMER,Web,giftwrap
,,Unknown,,noemail,,,misc,0,,,,,unknown,duplicate
13324,15/09/2024,S. Otieno,Kenia,s..otieno@mail.,P030,Ankle Socks,Footwear ,83.25,4,Alice M.,Mpesa,SUMMER,mobile,duplicate row
12298,04/04/2024,E. Said,Rwanda,,P002,Sneakers,Apparel,86.72,1,charles,unknown,,mobile,manual entry
14615,20/08/2024,Sophia 'D' Mutiso,Tanzania ,sophia.d.mutiso@gmail.com,P027,Sports Tee,Clothing,28.49,,Bob_Sales,mpesa,NEW10,web,REFUND
11653,01/05/2024,David 'D' Kim,uganda,david.d.kim@email.com,P002,Sneakers,Apparel,86.72,2,,,,STORE,customer called in
10604,10/06/2025,Peter Ibrahim,Tanzania,peter.ibrahim@urbanthreads.co,P016,Backpack,Accessory,76.33,1,Alice M.,,null,Web,N/A
12015,04/10/2024,David 'C' Said,kenya,david.c.said@email.com,P018,Bracelet,Footwear,113.51,1,,Credit Card,SUMMER,,giftwrap
13153,21-Jan-24,Brian 'B' Karanja,rwanda,brian.b.karanja@gmail.com,P010,Cap,Accessory,28.77,1,charles,,SUMMER,STORE,ordered twice
12675,04/01/2024,M. Okoth,Rwanda,m..okoth@urbanthreads.co,P017,Watch,Accessories,76.48,1,Bob_Sales,,NEW10,affiliate,ordered twice
13262,01/11/2024,mary mugabe,Rw,mary.mugabe@urbanthreads.co,P016,Backpack,Accessory,76.33,1,Bob_Sales,Debit,NEW10,mobile,??
11932,31-Mar-24,Noah Mwase,kenya,noah.mwase@email.com,P027,Sports Tee,Clothing,28.49,2,Alice M.,Credit Card,SUMMER,affiliate,manual entry
13482,03/04/2024,Linda Kamau,S. Sudan,linda.kamau@email.com,,Unnamed product,,,2,Bob_Sales,Credit Card,NEW10,,promo code used
10847,29/09/2025,David Njoroge,Kenya,david.njoroge@email.com,P016,Backpack,Accessory,76.33,1,,Mpesa,SUMMER,affiliate,promo code used
13106,03/02/2025,Peter Doe,Rwanda,peter.doe@urbanthreads.co,P001,Denim Jacket,Accessory,139.9,2,Alice M.,mpesa,,Web,giftwrap
14217,13/01/2023,Owen 'B' Mwangi,KEN,owen.b.mwangi@urban-threads.com,P017,Watch,Accessories,76.48,1,,Debit,,Web,giftwrap
14413,12/11/2024,lydia said,uganda,lydia.said@urbanthreads.co,P012,Skirt,Footwear,38.53,1,TEAM_A,,,affiliate,ordered twice
14299,12/06/2024,Jane 'D' Mensah,kenya,jane.d.mensah@email.com,P018,Bracelet,Footwear,113.51,1,Bob_Sales,unknown,NEW10,Web,REFUND
12777,24-Aug-24,Mark 'D' Kamau,Rw,,P009,Scarf,Apparel,,1,,Credit Card,NEW10,STORE,manual entry
12174,20-Sep-25,Lydia Mwangi,Tanzania,lydia.mwangi@email.com,P009,Scarf,Apparel,10.33,1,,Mpesa,,Web,ordered twice
14022,31/01/2025,T. Kim,Kenya*,t..kim@urban-threads.com,,misc item,,,1,,Cash,DISC-20,stores,REFUND
13173,23/12/2024,E. Mensah,Kenya,e..mensah@email.com,P025,Windbreaker,apparel,90.77,1,,Credit Card,null,Web,
11238,28/09/2025,Sam Okoth,Rw,sam.okoth@mail,P024,Sandals,apparel,48.32,1,charles,mpesa,DISC-20,mobile,promo code used
11919,,J. Wanjiru,Uga,j..wanjiru@gmail.com,P004,Sunglasses,apparel,80.88,1,TEAM_A,Credit Card,null,stores,REFUND
12975,18/04/2025,Linda 'B' Mutiso,Kenya*,linda.b.mutiso@gmail.com,P027,Sports Tee,Clothing,28.49,1,Bob_Sales,bank transfer,SUMMER,mobile,customer called in
14582,,David Wanjiru,Kenya*,david.wanjiru@hotmail.com,P017,Watch,Accessories,76.48,2,,bank transfer,SUMMER,affiliate,duplicate row
11330,03/05/2025,Owen 'Z' Karanja,Tanzania,owen.z.karanja@hotmailcom,P004,Sunglasses,apparel,80.88,2,Alice M.,bank transfer,DISC-20,affiliate,N/A
10674,14/01/2024,Peter Mutiso,S. Sudan,peter.mutiso@urban-threads.com,P016,Backpack,Accessory,76.33,1,,Debit,null,mobile,REFUND
12815,02/03/2024,robert NJOROGE,Tanzania ,robert.njoroge@urbanthreads.co,P005,T-shirt,clothes,110.09,2,TEAM_A,bank transfer,SUMMER,STORE,??
10710,22-Apr-25,Paul Otieno,kenya,paul.otieno@gmailcom,P021,Sunglass Case,Footwear,50.53,1,Bob_Sales,Credit Card,DISC-20,mobile,ordered twice
13655,20/08/2025,John 'B' Mutiso,Rwanda,john.b.mutiso@mail,P012,Skirt,Footwear,38.53,1,charles,mpesa,null,Web,promo code used
10271,29-Sep-24,E. Otieno,uganda,e..otieno@urbanthreads.co,P003,Hoodie,Footwear ,37.22,1,Alice M.,Mpesa,,web,ordered twice
12256,08/09/2024,peter mutiso,Uga,peter.mutiso@urban-threads.com,P022,Boots,Footwear,10.34,-2,Bob_Sales,Credit Card,null,affiliate,
12452,29/06/2025,Amina Okoth,S. Sudan,amina.okoth@gmail.com.,,misc item,,,2,Alice M.,unknown,null,stores,N/A
13669,26/11/2024,Tom 'D' Wanjiru,rwanda,tom.d.wanjiru@email.com,P011,Dress,apparel,59.57,2,,Credit Card,,stores,??
11069,11/08/2025,Sophia Wanjiru,Uganda,sophia.wanjiru@hotmail.com,,Unnamed product,,,1,charles,Cash,,STORE,REFUND
10807,08-Feb-25,Sophia Said,Uganda,sophia.said@urban-threads.com,P026,Beanie,clothes,13.49,2,,unknown,SUMMER,web,giftwrap
12239,17/05/2025,T. Kim,Kenya*,t..kim@email.com,P024,Sandals,apparel,48.32,1,,mpesa,SUMMER,stores,ordered twice
11290,12/03/2025,Robert Karanja,Kenya,robert.karanja@mail,P004,Sunglasses,apparel,,3,TEAM_A,Debit,,STORE,manual entry
11968,14/02/2024,Owen Mwase,Burundi,owen.mwase@mail,P020,Necklace,Apparrel,25.64,1,,,SUMMER,,N/A
12961,11/03/2024,Robert Mensah,South Sudan,robert.mensah@gmail.com,P029,Active Shorts,Apparel,27.63,1,Alice M.,bank transfer,,,N/A
12582,30-Jan-25,Grace Mensah,South Sudan,grace.mensah@urbanthreadsco,P002,Sneakers,Apparel,86.72,3,,bank transfer,NEW10,affiliate,REFUND
ORDX,Feb 31 2025, ,U G A N D A,noemail,PX999,misc,,-1,-5,???,unknown,,,import_error
11642,21-Jul-25,Grace Mugabe,Kenya*,grace.mugabe@urbanthreads.co,P022,Boots,Footwear,10.34,1,Alice M.,bank transfer,,,
13544,19/10/2024,Peter Mugabe,Kenya,peter.mugabe@email.com,P029,Active Shorts,Apparel,27.63,1,TEAM_A,Debit,null,mobile,manual entry
14830,27/03/2025,b. okoth,Rw,b..okoth@urbanthreads.co,P024,Sandals,apparel,48.32,1,charles,unknown,null,,N/A
14315,18/11/2024,J. Wanjiru,South Sudan,j..wanjiru@hotmail.com,P018,Bracelet,Footwear,113.51,1,Alice M.,Mpesa,NEW10,stores,duplicate row
11293,09-Apr-24,mary mugabe,Tanz,mary.mugabe@hotmail.com,P019,Earrings,Accessories,-43.66,2,,Mpesa,DISC-20,STORE,duplicate row
13697,,lilian mwase,kenya,lilian.mwase@gmail.com,P011,Dress,apparel,59.57,-1,charles,,,affiliate,??
11960,14/12/2024,John 'B' Mutiso,uganda,john.b.mutiso@urbanthreads.co,P018,Bracelet,Footwear,113.51,1,TEAM_A,unknown,,stores,REFUND
11795,23/09/2024,J. Mugabe,Burundi,j..mugabe@hotmail.com,P007,Belt,apparel,22.02,2,Bob_Sales,mpesa,,mobile,giftwrap
12350,05/12/2024,Mary 'C' Kamau,Rwanda,mary.c.kamau@hotmail.com,P020,Necklace,Apparrel,12.82,1,TEAM_A,Cash,null,STORE,promo code used
14245,06/06/2025,John Kim,KEN,john.kim@email.com,P008,Jeans,Footwear,112.3,4,Bob_Sales,Credit Card,DISC-20,,
14673,28/08/2025,Owen Mensah,Uga,,P009,Scarf,Apparel,20.66,1,TEAM_A,Mpesa,SUMMER,stores,??
12430,15/01/2024,Sophia 'C' Kamau,uganda,sophia.c.kamau@urban-threads.com,P023,Loafers,Apparel,116.66,1,charles,Debit,null,mobile,??
14023,21/03/2024,T. Kim,Uga,t..kim@hotmail.com,,Unnamed product,,,1,charles,Cash,DISC-20,STORE,
