"OrderID","OrderDate","CustomerName","Country","ProductID","ProductName","Category","UnitPrice","Quantity","SalesRep","PaymentMethod","DiscountCode","OrderSource"
"13820","2025-04-12","tom mwangi","Kenya","P018","Bracelet","Footwear","113.51","1","TEAM_A","Debit","SUMMER","none"
"13821","2024-03-29","lydia  njoroge","Tanzania","P012","Skirt","Footwear","38.53","1","Bob","Debit","null","web"
"13823","2025-01-13","p. ibrahim","South Sudan","P015","Socks","Apparel","83.19","1","charles","Cash","DISC-20","affiliate"
"13824","2024-09-01","chloe doe","Rwanda","P026","Beanie","Clothes","13.49","1","TEAM_A","Cash","SUMMER","web"
"13825","2025-09-10","lydia said","Kenya","P021","Sunglass Case","Footwear","50.53","4","TEAM_A","unknown","null","mobile"
"13826","2025-06-05","peter karanja","Kenya","P010","Cap","Accessories","28.77","2","Unknown","unknown","null","Web"
"13827","2025-04-16","moses mugabe","South Sudan","P017","Watch","Accessories","76.48","1","TEAM_A","Credit Card","NEW10","web"
"13828","2025-03-26","tom doe","Tanzania","P026","Beanie","Clothes","13.49","3","Bob","bank transfer","DISC-20","store"
"13830","2024-07-21","peter  wanjiru","rwanda","P028","Leggings","Footwear","28.75","1","TEAM_A","Mpesa","SUMMER","store"
"13831","2024-11-10","robert  kim","Uganda","P014","Shorts","Footwear","62.57","1","Alice M.","unknown","null","none"
"13832","2024-09-19","alice kamau","Uganda","P024","Sandals","Apparel","48.32","1","Unknown","Debit","null","web"
"13834","2024-04-07","fatima mwangi","Kenya","P018","Bracelet","Footwear","56.76","1","Unknown","unknown","null","web"
"13835","2025-06-30",\N,"South Sudan","P030","Ankle Socks","Footwear ","83.25","2","Unknown","Credit Card","DISC-20","web"
"13836","2024-07-30","a. okoth","Kenya","P005","T-shirt","Clothes","110.09","1","Unknown","Mpesa","null","store"
"13837","2024-06-27","sophia z wanjiru","Tanzania","P011","Dress","Apparel","595.70","2","TEAM_A","Debit","null","Web"
"13838","2025-07-02","esther d njoroge","rwanda","P015","Socks","Apparel","83.19","1","Unknown","unknown","SUMMER","store"
"13839","2025-05-14","s. doe","Kenya","P005","T-shirt","Clothes","110.09","1","charles","bank transfer","null","affiliate"
"13840","2025-03-28","b. mugabe","Kenya","P018","Bracelet","Footwear","113.51","1","Bob","unknown","SUMMER","store"
"13841","2025-05-10","a. doe","Uganda","P010","Cap","Accessories","28.77","1","Bob","Cash","DISC-20","Web"
"13842","2024-12-17","jane c mwangi","rwanda","P002","Sneakers","Apparel","86.72","1","charles","Mpesa","DISC-20","none"
"13843","2025-01-23","john z ibrahim","Uganda","P009","Scarf","Apparel","20.66","1","charles","Cash","DISC-20","Web"
"13844","2024-01-29","p. mwangi","Kenya","P019","Earrings","Accessories","43.66","1","TEAM_A","bank transfer","null","Web"
"13845","2024-02-01","peter njoroge","Uganda","P028","Leggings","Footwear","28.75","1","Unknown","unknown","NEW10","affiliate"
"13846","2025-08-07","sam z ibrahim","Tanzania","P009","Scarf","Apparel","20.66","1","charles","Credit Card","null","affiliate"
"13847","2025-10-01","m. said","Kenya","P001","Denim Jacket","Accessories","139.90","1","Unknown","Debit","DISC-20","mobile"
"13848","2024-05-29","n. otieno","Burundi","P007","Belt","Apparel","22.02","1","Unknown","mpesa","NEW10","Web"
"13850","2024-02-15","lilian z mensah","Kenya","P023","Loafers","Apparel","116.66","1","Unknown","mpesa","null","none"
"13851","2025-04-23","sophia mwangi","Burundi","P023","Loafers","Apparel","116.66","1","Bob","bank transfer","null","web"
"13852","2024-03-30","l. said","Kenya","P002","Sneakers","Apparel","86.72","1","Unknown","Mpesa","DISC-20","Web"
"13853","2025-06-14","lydia d said","Rwanda","P026","Beanie","Clothes","13.49","1","TEAM_A","unknown","null","Web"
"13854","2025-04-06","brian  kamau","Kenya","P016","Backpack","Accessories","76.33","1","Bob","bank transfer","null","affiliate"
"13855","2024-02-24","fatima said","Uganda","P022","Boots","Footwear","10.34","1","Unknown","Debit","null","store"
"13856","2024-09-22","robert wanjiru","Burundi","P027","Sports Tee","Clothes","28.49","1","Bob","bank transfer","null","affiliate"
"13857","2024-08-07","p. mugabe","Kenya","P024","Sandals","Apparel","48.32","2","TEAM_A","Credit Card","SUMMER","mobile"
"13858","2025-03-05","l. wanjiru","rwanda","P030","Ankle Socks","Footwear ","41.62","1","Unknown","unknown","SUMMER","none"
"13859","2025-06-25","david d mutiso","Tanzania","P014","Shorts","Footwear","62.57","2","TEAM_A","unknown","null","store"
"13860","2024-12-28","sophia d mensah","South Sudan","P002","Sneakers","Apparel","86.72","1","Unknown","Debit","SUMMER","web"
"13861","2026-01-04","alice mugabe","Tanzania","P014","Shorts","Footwear","62.57","1","charles","Debit","null","store"
"13862","2024-11-04","lydia mensah","Tanzania","P019","Earrings","Accessories","43.66","1","Alice M.","Credit Card","NEW10","store"
"13863","2025-10-06","e. wanjiru","Uganda","P010","Cap","Accessories","28.77","1","charles","Cash","null","store"
"13864","2025-09-05","john d karanja","Tanzania","P028","Leggings","Footwear","28.75","1","Alice M.","bank transfer","null","Web"
"13865","2024-09-02","moses  karanja","Uganda","P027","Sports Tee","Clothes","28.49","1","Alice M.","bank transfer","SUMMER","store"
"13866","2024-05-26","fatima  z  mensah","Kenya","P003","Hoodie","Footwear ","37.22","1","Unknown","Debit","null","Web"
"13867","2025-09-03","fatima b okoth","Uganda","P021","Sunglass Case","Footwear","50.53","1","Alice M.","unknown","null","store"
"13868","2025-08-20","sophia mwase","Tanzania","P018","Bracelet","Footwear","113.51","2","TEAM_A","unknown","DISC-20","none"
"13869","2025-01-25","noah doe","South Sudan","P027","Sports Tee","Clothes","28.49","1","Alice M.","Cash","NEW10","store"
"13870","2025-05-12","sam kim","South Sudan","P023","Loafers","Apparel","116.66","1","charles","unknown","null","none"
"13871","2025-09-26","o. otieno","Tanzania","P030","Ankle Socks","Footwear ","83.25","1","Bob","Debit","DISC-20","affiliate"
"13872","2024-10-09","peter mutiso","Kenya","P018","Bracelet","Footwear","113.51","1","Unknown","mpesa","DISC-20","store"
"13873","2024-09-10","fatima karanja","South Sudan","P028","Leggings","Footwear","28.75","1","Bob","Credit Card","null","none"
"13874","2025-02-10","john said","Rwanda","P029","Active Shorts","Apparel","27.63","1","TEAM_A","unknown","null","store"
"13875","2024-05-25","sam b wanjiru","Uganda","P012","Skirt","Footwear","38.53","1","Unknown","Mpesa","null","Web"
"13876","2024-12-10","lydia  wanjiru","South Sudan","P026","Beanie","Clothes","13.49","1","Unknown","Mpesa","SUMMER","web"
"13877","2025-05-20","peter c okoth","Rwanda","P026","Beanie","Clothes","13.49","1","TEAM_A","unknown","NEW10","store"
"13878","2025-03-30","chloe b mwangi","Kenya","P015","Socks","Apparel","83.19","1","Unknown","bank transfer","null","Web"
"13880","2025-05-24","p. mugabe","Rwanda","P007","Belt","Apparel","22.02","4","TEAM_A","bank transfer","DISC-20","Web"
"13881","2024-05-22","peter wanjiru","Burundi","P026","Beanie","Clothes","13.49","1","charles","mpesa","null","store"
"13882","2025-03-26","mary mutiso","Uganda","P005","T-shirt","Clothes","110.09","1","Bob","Credit Card","null","affiliate"
"13883","2025-09-15","grace kamau","Tanzania","P017","Watch","Accessories","76.48","1","TEAM_A","mpesa","null","affiliate"
"13884","2024-10-01",\N,"Tanzania","P017","Watch","Accessories","76.48","1","TEAM_A","bank transfer","null","store"
"13885","2025-07-18","mark b said","rwanda","P019","Earrings","Accessories","43.66","2","charles","unknown","null","web"
"13886","2024-03-22","r. said","Kenya","P006","Running Shoes","Clothes","116.45","2","Bob","unknown","DISC-20","Web"
"13887","2024-05-07","n. njoroge","Kenya","P018","Bracelet","Footwear","113.51","1","Alice M.","Credit Card","DISC-20","Web"
"13888","2024-05-07","p. doe","Tanzania","P006","Running Shoes","Clothes","116.45","1","TEAM_A","bank transfer","SUMMER","none"
"13889","2024-10-01","lydia njoroge","Tanzania","P013","Blazer","Apparel","18.78","1","Unknown","Mpesa","DISC-20","Web"
"13891","2024-12-21","grace c doe","Tanzania","P017","Watch","Accessories","76.48","1","Unknown","unknown","null","store"
"13893","2024-04-22","mary z mwangi","Kenya","P024","Sandals","Apparel","48.32","3","charles","Credit Card","SUMMER","Web"
"13894","2025-05-11","lilian mutiso","rwanda","P023","Loafers","Apparel","116.66","1","Unknown","Credit Card","null","Web"
"13895","2024-03-11","mary wanjiru","Rwanda","P003","Hoodie","Footwear ","372.20","1","charles","Mpesa","null","none"
"13896","2024-03-08","mary  mutiso","Tanzania","P008","Jeans","Footwear","56.15","1","TEAM_A","unknown","SUMMER","affiliate"
"13897","2024-06-28","chloe njoroge","Tanzania","P008","Jeans","Footwear","112.30","1","TEAM_A","Cash","null","none"
"13898","2024-02-11","mary b kim","Burundi","P024","Sandals","Apparel","48.32","1","Unknown","Cash","null","store"
"13900","2025-07-15","lilian mensah","Kenya","P025","Windbreaker","Apparel","90.77","2","TEAM_A","unknown","SUMMER","store"
"13901","2024-07-26","jane z kamau","Tanzania","P005","T-shirt","Clothes","110.09","1","Alice M.","Debit","null","affiliate"
"13902","2025-09-05","sophia kamau","Uganda","P011","Dress","Apparel","59.57","1","Alice M.","unknown","null","store"
"13903","2024-08-19","noah karanja","Kenya","P009","Scarf","Apparel","20.66","1","Unknown","mpesa","null","store"
"13904","2024-11-05",\N,"Kenya","P008","Jeans","Footwear","112.30","2","Bob","unknown","null","none"
"13905","2025-05-04","tom said","Kenya","P021","Sunglass Case","Footwear","50.53","1","charles","Credit Card","null","mobile"
"13906","2025-08-15","mary wanjiru","Burundi","P017","Watch","Accessories","76.48","1","charles","unknown","null","web"
"13907","2025-04-27",\N,"Tanzania","P007","Belt","Apparel","22.02","3","Unknown","bank transfer","DISC-20","Web"
"13908","2025-02-11","david d kim","rwanda","P005","T-shirt","Clothes","110.09","1","TEAM_A","mpesa","NEW10","affiliate"
"13909","2025-07-30","owen d ibrahim","Tanzania","P025","Windbreaker","Apparel","90.77","4","charles","Debit","null","web"
"13910","2025-06-27","m. wanjiru","Tanzania","P014","Shorts","Footwear","62.57","1","Bob","mpesa","null","store"
"13911","2024-04-21","j. mensah","Tanzania","P007","Belt","Apparel","22.02","2","TEAM_A","Cash","DISC-20","mobile"
"13912","2024-05-08","robert mensah","Tanzania","P026","Beanie","Clothes","13.49","1","charles","Debit","NEW10","mobile"
"13913","2025-06-17","esther mugabe","Kenya","P016","Backpack","Accessories","763.30","1","Alice M.","unknown","null","web"
"13914","2026-03-22","moses  z  mutiso","Kenya","P019","Earrings","Accessories","43.66","1","Alice M.","mpesa","SUMMER","affiliate"
"13915","2024-07-17",\N,"Tanzania","P013","Blazer","Apparel","18.78","2","Unknown","unknown","DISC-20","store"
"13916","2025-09-18","esther mugabe","South Sudan","P018","Bracelet","Footwear","113.51","1","Unknown","unknown","null","none"
"13917","2025-09-10","grace mensah","Rwanda","P007","Belt","Apparel","22.02","1","Bob","unknown","DISC-20","store"
"13918","2024-01-20","esther z kamau","Kenya","P025","Windbreaker","Apparel","90.77","2","Unknown","unknown","null","affiliate"
"13919","2024-08-18","peter said","Burundi","P023","Loafers","Apparel","116.66","1","Unknown","bank transfer","NEW10","affiliate"
"13920","2025-05-21","moses mugabe","rwanda","P022","Boots","Footwear","10.34","1","TEAM_A","Debit","null","mobile"
"13921","2025-02-17","esther  kamau","rwanda","P013","Blazer","Apparel","18.78","1","Unknown","Debit","DISC-20","mobile"
"13922","2025-07-06","john ibrahim","Rwanda","P011","Dress","Apparel","59.57","1","Alice M.","Debit","null","mobile"
"13923","2025-07-29","amina z karanja","Kenya","P002","Sneakers","Apparel","86.72","1","Unknown","Mpesa","NEW10","affiliate"
"13924","2024-04-26","david said","South Sudan","P002","Sneakers","Apparel","86.72","4","TEAM_A","unknown","null","web"
"13925","2025-07-02","fatima mwase","Uganda","P017","Watch","Accessories","76.48","1","Bob","unknown","null","none"
"13927","2024-09-08","g. wanjiru","Kenya","P019","Earrings","Accessories","43.66","1","Unknown","unknown","DISC-20","affiliate"
"13928","2024-09-28","alice z wanjiru","Kenya","P004","Sunglasses","Apparel","80.88","1","Bob","mpesa","null","web"
"13929","2025-05-24","brian wanjiru","Uganda","P011","Dress","Apparel","59.57","1","Unknown","Cash","SUMMER","none"
"13930","2025-06-15","fatima mwangi","Tanzania","P015","Socks","Apparel","83.19","1","Alice M.","unknown","NEW10","Web"
"13931","2025-09-27","noah kim","Kenya","P017","Watch","Accessories","76.48","1","TEAM_A","mpesa","null","mobile"
"13932","2025-03-20","a. ibrahim","Burundi","P025","Windbreaker","Apparel","90.77","1","charles","Debit","null","mobile"
"13933","2025-01-13","mary wanjiru","Burundi","P011","Dress","Apparel","59.57","1","Unknown","Debit","SUMMER","mobile"
"13934","2024-01-14","grace mwangi","Uganda","P007","Belt","Apparel","22.02","2","charles","Debit","null","store"
"13935","2024-09-19","d. mensah","Rwanda","P027","Sports Tee","Clothes","28.49","1","Alice M.","Mpesa","DISC-20","web"
"13936","2024-08-19","mary z karanja","Kenya","P015","Socks","Apparel","83.19","1","TEAM_A","Mpesa","null","web"
"13937","2024-06-29","d. said","Kenya","P009","Scarf","Apparel","20.66","1","charles","bank transfer","null","web"
"13938","2025-08-06","s. mugabe","Kenya","P029","Active Shorts","Apparel","27.63","1","Bob","Cash","DISC-20","store"
"13940","2024-01-26","brian kamau","Tanzania","P025","Windbreaker","Apparel","90.77","1","Unknown","unknown","null","web"
"13941","2026-02-22","n. njoroge","Tanzania","P022","Boots","Footwear","10.34","2","Unknown","mpesa","null","mobile"
"13942","2024-09-30","brian mensah","Rwanda","P029","Active Shorts","Apparel","27.63","1","Alice M.","unknown","null","affiliate"
"13943","2024-06-18","s. njoroge","South Sudan","P005","T-shirt","Clothes","110.09","1","Unknown","bank transfer","null","store"
"13944","2025-06-08","brian  mensah","rwanda","P006","Running Shoes","Clothes","116.45","1","Alice M.","unknown","null","Web"
"13945","2025-08-04","a. mwase","Tanzania","P005","T-shirt","Clothes","110.09","1","Unknown","unknown","null","store"
"13946","2024-01-22","paul okoth","South Sudan","P011","Dress","Apparel","59.57","1","Unknown","unknown","null","web"
"13947","2025-05-25","a. mutiso","Rwanda","P007","Belt","Apparel","22.02","2","Unknown","Cash","DISC-20","affiliate"
"13949","2024-11-23","mary mensah","Uganda","P021","Sunglass Case","Footwear","50.53","1","Alice M.","mpesa","null","web"
"13950","2025-01-11","lydia d said","Uganda","P013","Blazer","Apparel","18.78","1","Unknown","Mpesa","null","mobile"
"13951","2024-08-10","e. okoth","Uganda","P011","Dress","Apparel","59.57","1","Unknown","Mpesa","null","mobile"
"13952","2024-07-02","a. doe","Kenya","P021","Sunglass Case","Footwear","50.53","1","Unknown","Debit","SUMMER","affiliate"
"13953","2025-06-06","noah c mensah","Kenya","P009","Scarf","Apparel","20.66","1","Unknown","Credit Card","null","store"
"13954","2025-01-14","esther mutiso","Kenya","P011","Dress","Apparel","59.57","2","Unknown","mpesa","null","affiliate"
"13955","2024-07-09","jane d kim","Uganda","P027","Sports Tee","Clothes","56.98","1","Alice M.","bank transfer","null","Web"
"13956","2025-05-21","grace mutiso","Kenya","P015","Socks","Apparel","83.19","2","Unknown","Credit Card","SUMMER","mobile"
"13957","2024-04-02","david  kamau","South Sudan","P028","Leggings","Footwear","28.75","1","charles","Mpesa","DISC-20","mobile"
"13958","2024-06-07","john said","Kenya","P014","Shorts","Footwear","62.57","2","Alice M.","bank transfer","null","web"
"13959","2025-08-21","robert doe","Kenya","P017","Watch","Accessories","76.48","1","Alice M.","unknown","SUMMER","Web"
"13960","2025-10-02","noah otieno","South Sudan","P013","Blazer","Apparel","18.78","1","Alice M.","unknown","null","store"
"13961","2025-06-10","noah c doe","Uganda","P025","Windbreaker","Apparel","90.77","1","Bob","Credit Card","NEW10","mobile"
"13963","2025-01-15","esther doe","Kenya","P006","Running Shoes","Clothes","116.45","1","Alice M.","unknown","NEW10","web"
"13964","2025-01-04","d. mugabe","Uganda","P012","Skirt","Footwear","38.53","1","Bob","Credit Card","null","Web"
"13965","2025-02-10","grace z kamau","South Sudan","P016","Backpack","Accessories","76.33","1","Bob","Mpesa","null","store"
"13966","2025-02-04",\N,"Uganda","P008","Jeans","Footwear","112.30","2","Alice M.","unknown","null","store"
"13967","2024-01-12","tom kamau","Uganda","P020","Necklace","Apparel","12.82","1","charles","bank transfer","NEW10","mobile"
"13968","2024-11-03","alice mwase","South Sudan","P022","Boots","Footwear","10.34","1","TEAM_A","bank transfer","null","affiliate"
"13969","2025-05-27","l. ibrahim","Kenya","P029","Active Shorts","Apparel","27.63","1","Unknown","bank transfer","DISC-20","Web"
"13970","2025-06-26","g. kamau","Rwanda","P001","Denim Jacket","Accessories","139.90","1","Unknown","unknown","NEW10","none"
"13971","2025-01-15","t. ibrahim","South Sudan","P008","Jeans","Footwear","112.30","1","Unknown","bank transfer","NEW10","store"
"13972","2024-01-25","sam mwangi","Tanzania","P004","Sunglasses","Apparel","80.88","1","Alice M.","Cash","null","affiliate"
"13973","2025-02-15","esther b kim","Burundi","P011","Dress","Apparel","59.57","1","TEAM_A","Credit Card","DISC-20","Web"
"13975","2024-07-30","esther mwase","South Sudan","P020","Necklace","Apparel","12.82","1","TEAM_A","Cash","null","web"
"13976","2025-05-23","lydia b karanja","Uganda","P008","Jeans","Footwear","112.30","2","charles","bank transfer","SUMMER","mobile"
"13978","2025-02-22","brian okoth","Kenya","P024","Sandals","Apparel","48.32","1","Alice M.","mpesa","null","Web"
"13979","2025-04-11","brian z kamau","rwanda","P007","Belt","Apparel","22.02","1","Unknown","Debit","NEW10","store"
"13980","2024-12-15","robert said","Uganda","P003","Hoodie","Footwear ","37.22","3","charles","Cash","null","store"
"13981","2025-08-26","brian kim","Uganda","P025","Windbreaker","Apparel","90.77","3","Bob","Mpesa","DISC-20","none"
"13982","2025-11-01","lydia njoroge","Kenya","P009","Scarf","Apparel","20.66","1","TEAM_A","bank transfer","null","web"
"13983","2024-01-05","fatima  z  mensah","Tanzania","P020","Necklace","Apparel","12.82","1","Unknown","unknown","NEW10","Web"
"13984","2024-05-19","moses otieno","rwanda","P016","Backpack","Accessories","76.33","3","Alice M.","mpesa","null","web"
"13985","2024-04-10","l..karanja@hotmail.com","Rwanda","P023","Loafers","Apparel","116.66","1","Unknown","mpesa","SUMMER","affiliate"
"13986","2024-06-09","noah  d  doe","Burundi","P006","Running Shoes","Clothes","116.45","1","Alice M.","Debit","null","mobile"
"13987","2025-02-22","mary mugabe","Uganda","P009","Scarf","Apparel","20.66","1","charles","bank transfer","DISC-20","mobile"
"13989","2024-12-02","brian b karanja","Kenya","P008","Jeans","Footwear","112.30","1","TEAM_A","Mpesa","null","Web"
"13990","2024-10-17","f. mwangi","South Sudan","P017","Watch","Accessories","76.48","1","TEAM_A","mpesa","NEW10","affiliate"
"13991","2024-05-20","linda said","Rwanda","P009","Scarf","Apparel","20.66","1","TEAM_A","mpesa","null","web"
"13993","2024-10-21","peter said","Kenya","P007","Belt","Apparel","22.02","1","Unknown","mpesa","NEW10","store"
"13994","2025-05-17","mark z said","Uganda","P022","Boots","Footwear","10.34","1","Bob","Credit Card","null","store"
"13995","2025-05-30","fatima b mwangi","South Sudan","P020","Necklace","Apparel","12.82","2","Unknown","unknown","null","none"
"13996","2024-04-03",\N,"South Sudan","P006","Running Shoes","Clothes","116.45","1","Unknown","Mpesa","SUMMER","none"
"13997","2025-08-23","sam  njoroge","South Sudan","P009","Scarf","Apparel","20.66","1","Unknown","unknown","DISC-20","store"
"13998","2024-02-14","brian kim","rwanda","P017","Watch","Accessories","76.48","1","Unknown","Credit Card","DISC-20","store"
"13999","2024-09-04","brian karanja","Kenya","P013","Blazer","Apparel","1.88","1","Unknown","unknown","DISC-20","Web"
"14000","2025-07-11","peter c wanjiru","Uganda","P008","Jeans","Footwear","112.30","1","TEAM_A","bank transfer","null","none"
"14001","2024-05-03","alice njoroge","Burundi","P022","Boots","Footwear","10.34","2","charles","mpesa","null","Web"
"14002","2025-03-03","brian ibrahim","Uganda","P027","Sports Tee","Clothes","28.49","1","charles","unknown","SUMMER","web"
"14003","2024-04-14","lilian mwase","Tanzania","P008","Jeans","Footwear","1123.00","1","TEAM_A","Debit","null","store"
"14005","2024-10-11",\N,"Rwanda","P014","Shorts","Footwear","62.57","2","charles","Mpesa","null","none"
"14006","2025-08-22","linda mwangi","Kenya","P011","Dress","Apparel","59.57","1","Unknown","Cash","null","web"
"14007","2025-05-17","sophia said","South Sudan","P012","Skirt","Footwear","38.53","3","charles","unknown","null","mobile"
"14008","2025-03-08","linda mutiso","South Sudan","P003","Hoodie","Footwear ","37.22","1","Unknown","unknown","null","affiliate"
"14009","2024-08-04","amina b said","Kenya","P015","Socks","Apparel","83.19","1","Unknown","mpesa","NEW10","Web"
"14010","2024-12-07","mark b mwangi","Uganda","P029","Active Shorts","Apparel","27.63","1","charles","unknown","SUMMER","store"
"14011","2024-07-20","e. kamau","Tanzania","P017","Watch","Accessories","76.48","1","charles","unknown","null","web"
"14013","2025-06-16","p. mensah","Kenya","P023","Loafers","Apparel","116.66","1","Unknown","unknown","null","web"
"14014","2025-02-07","n. mutiso","Uganda","P021","Sunglass Case","Footwear","101.06","1","Bob","bank transfer","null","mobile"
"14015","2025-06-19","brian kim","Kenya","P014","Shorts","Footwear","62.57","1","charles","Credit Card","null","store"
"14016","2024-01-08","owen c karanja","Uganda","P013","Blazer","Apparel","18.78","2","Unknown","Debit","DISC-20","store"
"14017","2025-07-14","l. otieno","South Sudan","P023","Loafers","Apparel","116.66","1","Unknown","unknown","null","affiliate"
"14019","2025-05-20","mary c doe","Kenya","P030","Ankle Socks","Footwear ","83.25","1","charles","Credit Card","SUMMER","none"
"14020","2024-12-16",\N,"Uganda","P003","Hoodie","Footwear ","37.22","1","charles","Debit","null","Web"
"14021","2023-02-09","lydia njoroge","South Sudan","P018","Bracelet","Footwear","113.51","3","charles","Credit Card","NEW10","store"
"14024","2024-06-19","g. kamau","South Sudan","P028","Leggings","Footwear","28.75","2","Unknown","unknown","null","Web"
"14025","2024-01-26","t. ibrahim","Tanzania","P028","Leggings","Footwear","28.75","1","charles","Debit","SUMMER","none"
"14026","2024-10-09","mark wanjiru","Kenya","P030","Ankle Socks","Footwear ","83.25","2","Unknown","Cash","SUMMER","mobile"
"14028","2024-06-29","david d ibrahim","Rwanda","P022","Boots","Footwear","10.34","1","Unknown","mpesa","DISC-20","web"
"14029","2025-06-25","chloe doe","Tanzania","P028","Leggings","Footwear","28.75","2","Unknown","unknown","DISC-20","none"
"14030","2024-07-03","mark mensah","Kenya","P022","Boots","Footwear","10.34","1","charles","Mpesa","null","Web"
"14032","2025-07-07","peter said","Uganda","P006","Running Shoes","Clothes","116.45","1","TEAM_A","unknown","null","none"
"14033","2024-07-12","paul okoth","Tanzania","P023","Loafers","Apparel","116.66","1","charles","bank transfer","NEW10","none"
"14034","2025-07-04","e. okoth","Tanzania","P015","Socks","Apparel","83.19","1","Alice M.","mpesa","NEW10","Web"
"14035","2024-10-02","sophia mwase","South Sudan","P016","Backpack","Accessories","76.33","1","Unknown","Credit Card","DISC-20","none"
"14036","2025-04-14","peter d kim","Tanzania","P007","Belt","Apparel","22.02","1","Unknown","Cash","null","store"
"14038","2024-05-04","tom z wanjiru","Tanzania","P007","Belt","Apparel","22.02","1","Bob","mpesa","null","none"
"14040","2025-09-11","mary wanjiru","Uganda","P019","Earrings","Accessories","43.66","2","Bob","bank transfer","null","web"
"14041","2024-07-02","sam doe","Rwanda","P004","Sunglasses","Apparel","80.88","3","Unknown","Debit","null","store"
"14042","2024-01-29","esther kamau","Tanzania","P022","Boots","Footwear","10.34","1","Unknown","unknown","null","Web"
"14043","2024-06-12","sam z njoroge","South Sudan","P006","Running Shoes","Clothes","116.45","1","Unknown","Debit","null","store"
"14044","2025-08-20","lydia  wanjiru","Uganda","P018","Bracelet","Footwear","113.51","1","Bob","Credit Card","null","web"
"14045","2024-02-08","g. mugabe","Tanzania","P005","T-shirt","Clothes","110.09","1","charles","bank transfer","DISC-20","web"
"14046","2024-10-10",\N,"Kenya","P006","Running Shoes","Clothes","116.45","1","Unknown","unknown","null","affiliate"
"14048","2024-11-30","p. doe","Kenya","P002","Sneakers","Apparel","86.72","1","TEAM_A","mpesa","null","none"
"14049","2024-06-07","sam otieno","Uganda","P030","Ankle Socks","Footwear ","83.25","1","Unknown","mpesa","null","Web"
"14051","2025-01-25","owen kamau","Uganda","P030","Ankle Socks","Footwear ","83.25","2","charles","Debit","NEW10","web"
"14052","2024-01-20","moses wanjiru","Uganda","P010","Cap","Accessories","28.77","1","Bob","Credit Card","NEW10","store"
"14053","2024-12-21","moses said","Burundi","P007","Belt","Apparel","22.02","1","Alice M.","mpesa","null","store"
"14054","2024-07-08","m..njoroge@mail","Uganda","P026","Beanie","Clothes","13.49","3","TEAM_A","Cash","null","mobile"
"14055","2025-09-27","grace kamau","Uganda","P021","Sunglass Case","Footwear","50.53","1","TEAM_A","unknown","SUMMER","none"
"14056","2025-02-20","owen  wanjiru","Tanzania","P014","Shorts","Footwear","62.57","1","Unknown","unknown","null","affiliate"
"14057","2025-10-18","peter z mensah","South Sudan","P018","Bracelet","Footwear","113.51","1","Bob","unknown","null","store"
"14058","2025-04-05","lilian njoroge","Kenya","P021","Sunglass Case","Footwear","50.53","4","charles","unknown","DISC-20","none"
"14059","2025-10-16","chloe b mwangi","Tanzania","P025","Windbreaker","Apparel","90.77","2","TEAM_A","Credit Card","null","store"
"14061","2024-03-29","lilian kamau","Burundi","P012","Skirt","Footwear","38.53","3","TEAM_A","unknown","null","affiliate"
"14062","2025-03-31","peter said","South Sudan","P005","T-shirt","Clothes","110.09","1","Unknown","Cash","SUMMER","store"
"14063","2025-05-20","fatima z mensah","Tanzania","P006","Running Shoes","Clothes","116.45","1","Unknown","mpesa","null","mobile"
"14064","2025-01-05","mark mensah","Uganda","P002","Sneakers","Apparel","86.72","2","TEAM_A","Mpesa","null","none"
"14065","2024-02-27","peter otieno","Kenya","P023","Loafers","Apparel","116.66","1","Unknown","Cash","DISC-20","affiliate"
"14066","2024-09-03","l. mensah","Uganda","P022","Boots","Footwear","10.34","1","Alice M.","Debit","DISC-20","affiliate"
"14067","2025-02-10","noah d doe","Tanzania","P024","Sandals","Apparel","48.32","2","Unknown","Cash","null","store"
"14069","2024-04-29","alice said","South Sudan","P011","Dress","Apparel","59.57","1","Unknown","Debit","null","web"
"14070","2025-06-20","owen b mwangi","Tanzania","P022","Boots","Footwear","10.34","1","Unknown","bank transfer","DISC-20","affiliate"
"14071","2025-07-08","lilian said","Uganda","P022","Boots","Footwear","10.34","1","Unknown","Debit","null","Web"
"14072","2024-11-08","david d mutiso","Rwanda","P008","Jeans","Footwear","112.30","1","Unknown","Credit Card","null","affiliate"
"14073","2024-11-25","jane kamau","Kenya","P004","Sunglasses","Apparel","80.88","1","Bob","Cash","null","store"
"14074","2024-11-05","esther doe","rwanda","P014","Shorts","Footwear","62.57","1","Bob","bank transfer","null","store"
"14075","2025-05-31","a. karanja","Kenya","P005","T-shirt","Clothes","110.09","2","charles","Debit","SUMMER","web"
"14076","2024-10-01","peter  mugabe","rwanda","P022","Boots","Footwear","10.34","2","TEAM_A","unknown","null","web"
"14077","2024-08-11","robert mwase","Kenya","P011","Dress","Apparel","59.57","2","TEAM_A","bank transfer","null","none"
"14078","2024-09-11","e. njoroge","Kenya","P026","Beanie","Clothes","13.49","1","Alice M.","bank transfer","SUMMER","store"
"14079","2023-11-30","linda kamau","South Sudan","P001","Denim Jacket","Accessories","139.90","1","Unknown","unknown","null","Web"
"14080","2024-09-06",\N,"Kenya","P021","Sunglass Case","Footwear","50.53","1","Unknown","Mpesa","SUMMER","store"
